"UNCode","CountryName","Code","ISO3Code","UNICEFCode","MDGRegion1","MDGRegion1excl","MDGRegion2","MDGRegion3","MDGRegion4","MDGRegion5","UNICEFRegion1","UNICEFRegion2","UNICEFRegion3","UNICEFRegion4","UNICEFRegion5","UNICEFRegion6","WHORegion1","WBRegion1","WBRegion2","WBRegion3","WBRegion4","UNPDRegion1","UNPDRegion2","UNPDRegion3","UNPDRegion4","UNPDRegion5","OICRegion1","OICRegion2","OICRegion3","OICRegion4","Countdown.and.COIA.75.Priority.Countries","ECAAfrica","AURegion1","AURegion2","FragileCountries2013","FragileCountries2014","FragileCountries2015","USAIDcountry","M49Region1","M49Region2","M49Region3","UNICEFCountry","pop01950","pop01951","pop01952","pop01953","pop01954","pop01955","pop01956","pop01957","pop01958","pop01959","pop01960","pop01961","pop01962","pop01963","pop01964","pop01965","pop01966","pop01967","pop01968","pop01969","pop01970","pop01971","pop01972","pop01973","pop01974","pop01975","pop01976","pop01977","pop01978","pop01979","pop01980","pop01981","pop01982","pop01983","pop01984","pop01985","pop01986","pop01987","pop01988","pop01989","pop01990","pop01991","pop01992","pop01993","pop01994","pop01995","pop01996","pop01997","pop01998","pop01999","pop02000","pop02001","pop02002","pop02003","pop02004","pop02005","pop02006","pop02007","pop02008","pop02009","pop02010","pop02011","pop02012","pop02013","pop02014","pop02015","pop02016","pop02017","pop02018","pop02019","pop02020","pop02021","pop02022","pop02023","pop02024","pop02025","pop02026","pop02027","pop02028","pop02029","pop02030","pop02031","pop02032","pop02033","pop02034","pop02035","pop02036","pop02037","pop02038","pop02039","pop02040","pop02041","pop02042","pop02043","pop02044","pop02045","pop02046","pop02047","pop02048","pop02049","pop02050","pop1to41950","pop1to41951","pop1to41952","pop1to41953","pop1to41954","pop1to41955","pop1to41956","pop1to41957","pop1to41958","pop1to41959","pop1to41960","pop1to41961","pop1to41962","pop1to41963","pop1to41964","pop1to41965","pop1to41966","pop1to41967","pop1to41968","pop1to41969","pop1to41970","pop1to41971","pop1to41972","pop1to41973","pop1to41974","pop1to41975","pop1to41976","pop1to41977","pop1to41978","pop1to41979","pop1to41980","pop1to41981","pop1to41982","pop1to41983","pop1to41984","pop1to41985","pop1to41986","pop1to41987","pop1to41988","pop1to41989","pop1to41990","pop1to41991","pop1to41992","pop1to41993","pop1to41994","pop1to41995","pop1to41996","pop1to41997","pop1to41998","pop1to41999","pop1to42000","pop1to42001","pop1to42002","pop1to42003","pop1to42004","pop1to42005","pop1to42006","pop1to42007","pop1to42008","pop1to42009","pop1to42010","pop1to42011","pop1to42012","pop1to42013","pop1to42014","pop1to42015","pop1to42016","pop1to42017","pop1to42018","pop1to42019","pop1to42020","pop1to42021","pop1to42022","pop1to42023","pop1to42024","pop1to42025","pop1to42026","pop1to42027","pop1to42028","pop1to42029","pop1to42030","pop1to42031","pop1to42032","pop1to42033","pop1to42034","pop1to42035","pop1to42036","pop1to42037","pop1to42038","pop1to42039","pop1to42040","pop1to42041","pop1to42042","pop1to42043","pop1to42044","pop1to42045","pop1to42046","pop1to42047","pop1to42048","pop1to42049","pop1to42050"
508,"Mozambique",9,"MOZ","MOZ","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","South Africa","Least developed countries","","Eastern and Southern Africa","Sub-Saharan Africa","Africa","Developing countries","Least developed countries","","Africa","Low income","Sub-Saharan Africa","Low income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Least developed countries","Excluding China","OIC","Africa","OIC Low income","","Countdown","Southern Africa","Africa","Southern Africa","Non-fragile","Non-fragile","Non-fragile","USAID","Africa","Eastern Africa","",1,123012,124446,126377,128771,131576,134741,137219,140088,143262,146654,150188,152828,155718,158853,162257,165947,169078,172654,176574,180705,184972,188232,191654,195654,200784,207360,214295,222544,231219,239155,245472,250893,255159,257886,258720,257699,255603,251970,249207,250343,257344,264525,277569,293913,309979,323166,334157,342410,349046,355787,363848,372732,382821,393569,404226,414271,423233,431802,440195,448759,457741,466722,476193,485894,495471,504675,513109,521276,529531,538364,548112,558743,570275,582341,594419,606100,616760,627083,637158,647164,657244,667167,677170,687129,696883,706320,715218,723842,732239,740488,748648,756689,764655,772523,780256,787824,795158,802336,809376,816298,823113,419530,429522,435824,440502,445920,454474,469136,479743,488289,496947,508203,525939,538772,548973,559024,571523,589358,603189,614992,626714,640599,660276,674994,687555,701833,721522,745648,769760,794208,817864,840185,874513,899139,915387,924542,928459,940944,939136,930803,928706,945284,959384,986785,1025781,1068521,1107677,1160306,1200546,1231464,1260750,1296232,1342325,1384084,1424173,1463669,1503997,1550677,1591217,1627936,1663710,1701148,1740715,1778100,1814289,1849800,1885603,1926838,1963290,1996970,2030755,2067240,2107053,2146887,2187402,2228696,2271436,2321287,2366505,2408757,2450355,2493444,2539785,2583023,2624318,2664523,2704671,2746816,2785770,2822467,2857926,2893069,2928716,2962439,2994769,3026204,3057356,3090107,3120711,3149758,3177996,3206207
512,"Oman",60,"OMN","OMN","Western Asia","Western Asia","Developing regions","","","","Middle East and North Africa","Middle East and North Africa","","Developing countries","","Middle East","Eastern Mediterranean","High income: nonOECD","","High income","","Asia","","Less developed regions","Excluding least developed countries","Excluding China","OIC","Arab","OIC High income: nonOECD","OIC High income","","","","","Non-fragile","Non-fragile","Non-fragile","","Asia","Western Asia","",1,8560,8560,8651,8828,9080,9396,9710,10066,10442,10821,11184,11455,11717,11982,12272,12609,12965,13386,13859,14361,14888,15330,15800,16385,17196,18307,19667,21278,23037,24807,26465,27865,29138,30225,31078,31687,32341,32746,32929,32930,32775,32513,32134,31664,31114,30495,29592,28696,27839,27069,26425,25723,25186,24871,24864,25233,26300,27671,29317,31232,33415,34672,36127,37521,38555,39049,39795,39987,39707,39083,38211,37113,35774,34327,32944,31754,30877,30231,29759,29363,28968,28550,28144,27810,27632,27665,27946,28417,29002,29594,30114,30542,30885,31145,31336,31474,31572,31605,31564,31446,31243,29685,30326,30654,30926,31366,32139,33295,34343,35352,36399,37620,39438,40843,42017,43180,44536,46113,47608,49127,50720,52461,54446,56306,58243,60615,63717,66831,70819,75539,80738,86306,93187,99387,104949,109864,114009,118064,121171,123354,124643,125127,125220,124517,123130,121350,119637,118216,116147,113836,111689,110094,109328,108164,106923,105904,105118,101787,101608,103952,108265,114440,121223,128635,136274,143292,148606,153687,157236,159268,159951,159473,157657,155187,152083,148481,144379,138330,133487,129498,125852,122186,119297,116525,113941,111867,110567,110234,110375,110993,111966,113268,115770,117793,119485,121043,122604,124138,125348,126271,126862,127066
516,"Namibia",18,"NAM","NMB","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","South Africa","","","Eastern and Southern Africa","Sub-Saharan Africa","Africa","Developing countries","","","Africa","Upper middle income","Sub-Saharan Africa","Middle income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Excluding least developed countries","Excluding China","","","","","","Southern Africa","Africa","Southern Africa","Non-fragile","Non-fragile","Non-fragile","","Africa","Southern Africa","",1,8218,8729,9169,9538,9834,10062,10182,10284,10391,10533,10740,11017,11376,11788,12215,12628,12973,13302,13659,14099,14657,15350,16152,16979,17723,18300,18749,19060,19268,19423,19575,19650,19731,19902,20271,20898,21521,22391,23385,24340,25127,25874,26447,26865,27166,27380,27522,27582,27564,27473,27333,27449,27537,27642,27813,28087,28372,28743,29250,29949,30868,31941,33226,34517,35554,36152,36177,35783,35159,34594,34301,34432,34821,35363,35886,36264,36459,36524,36504,36478,36500,36600,36739,36906,37082,37251,37426,37598,37761,37917,38059,38204,38332,38441,38526,38583,38632,38653,38645,38608,38542,29139,30045,31181,32306,33368,34439,36011,37082,37878,38639,39558,40454,41442,42549,43720,44947,46515,47887,49178,50615,52388,54380,56630,59056,61436,63639,66674,68966,70693,72141,73572,74815,75750,76664,77943,79921,81149,83256,85979,88828,91412,94819,97599,99859,101853,103804,106112,107866,109116,109838,109981,109995,109964,109929,109968,110166,110382,110940,111872,113362,115576,118133,121348,125002,128579,131753,136274,138841,139988,140611,141331,140464,140583,141411,142297,142773,143471,143933,144154,144342,144641,145089,145510,145950,146404,146890,147609,148263,148876,149472,150080,150857,151523,152098,152598,153037,153533,153893,154132,154257,154275
520,"Nauru",79,"NRU","NAU","Oceania","Oceania","Developing regions","","","","East Asia and Pacific","East Asia and Pacific","Asia","Developing countries","","","Western Pacific","","","","","Oceania","","Less developed regions","Excluding least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Oceania","Micronesia","",1,61,54,51,50,53,56,61,66,72,78,84,89,92,95,97,97,97,96,96,93,92,92,94,96,96,97,95,93,90,87,86,84,84,85,84,84,85,84,85,85,86,89,93,95,98,97,95,92,87,83,81,81,81,83,84,85,83,81,80,77,74,74,73,72,72,71,70,70,68,68,68,68,67,67,66,67,66,65,65,63,64,63,63,63,63,62,62,61,60,60,58,59,58,58,58,57,56,56,55,54,54,201,218,223,229,235,241,240,246,258,272,288,310,331,348,361,372,380,385,385,383,381,375,373,372,373,370,371,367,362,356,352,347,343,341,340,341,341,342,342,344,347,348,352,359,362,364,368,367,360,352,346,335,331,329,328,325,325,322,315,310,307,301,297,293,291,288,285,282,279,276,273,271,270,268,267,264,264,263,260,260,256,255,253,253,251,250,248,247,245,242,241,237,235,233,231,230,228,227,225,222,220
524,"Nepal",71,"NPL","NEP","Southern Asia","Southern Asia excluding India","Developing regions","","Least developed countries","","South Asia","South Asia","Asia","Developing countries","Least developed countries","","South-East Asia","Low income","South Asia","Low income","Low and middle income","Asia","","Less developed regions","Least developed countries","Excluding China","","","","","Countdown","","","","Fragile","Fragile","Non-fragile","USAID","Asia","Southern Asia","",1,129984,154051,171079,181962,187440,188130,183438,177258,170773,165481,162942,163954,168573,175596,183199,189959,194184,197838,201174,204618,208522,212172,216288,220891,226031,231728,237402,243721,250437,257236,263872,269337,274723,280109,285651,291453,296824,302485,308301,314111,319776,324968,329908,334674,339383,344036,347736,351415,354151,354809,352713,349065,342797,335091,327558,321338,316690,313625,311080,307489,301830,292263,280749,269416,261233,258208,262095,270954,281924,290984,295262,293047,286228,276571,266836,259120,254362,251527,249845,248091,245372,241525,236920,231970,227279,223280,220188,217719,215718,213935,212168,210450,208762,207048,205251,203339,201402,199327,197119,194790,192358,469973,477402,505326,533101,554866,572912,617191,634155,635593,633333,636253,631203,632202,639383,648871,658913,678853,693228,703987,715102,730111,753800,771898,787307,802945,821901,847195,869504,890542,911830,935351,966449,991730,1013574,1034943,1058824,1088103,1113126,1135629,1157256,1179960,1208107,1231227,1251325,1271049,1293057,1318651,1340422,1358227,1370389,1375917,1388053,1386533,1374914,1358941,1343217,1319515,1299570,1282201,1263552,1241078,1222495,1194297,1160006,1127861,1104285,1076459,1066206,1068920,1074911,1078391,1107431,1115140,1107403,1095152,1086354,1070379,1057172,1046554,1034789,1019645,1004071,987062,968490,949807,932085,915524,899941,885355,871664,859242,852351,843920,834568,825261,817096,813746,807709,799931,791399,783123
528,"Netherlands",185,"NLD","NET","Developed regions","Developed regions","Developed regions","","","","Industrialized countries","Industrialized countries","","","","","Europe","High income: OECD","","High income","","Europe","","More developed regions","More developed regions","","","","","","","","","","","","","","Europe","Western Europe","",1,130869,110951,97637,90025,87526,89458,95277,103011,111415,119158,124999,127754,127814,125935,123352,121023,119222,117594,115836,113497,110288,106059,101180,96080,91364,87491,84712,82769,81674,81356,81710,82942,84827,87018,89060,90619,91487,91814,91800,91763,91941,92470,93202,93960,94494,94642,94439,93805,93068,92676,92908,94112,95945,97785,98774,98343,96258,92795,88735,85182,82922,82342,83030,84534,86168,87421,88224,88670,88847,88925,89024,89227,89384,89500,89577,89627,89781,89895,89958,89953,89863,89834,89711,89492,89169,88739,88354,87868,87309,86735,86200,85874,85561,85295,85108,85002,85112,85287,85493,85694,85871,448072,473771,470467,461825,455120,450255,422123,415987,422268,431611,437859,455838,465867,469118,470562,473782,478413,479708,478865,475658,470416,463450,453806,442378,430005,416451,394663,378171,365406,354727,345076,337258,333179,331836,332335,334249,343534,349282,352835,356184,360922,366110,371108,376128,380418,383190,383834,384041,383685,383342,383419,380971,381914,384893,387275,386896,388302,384794,377604,369660,363135,352812,347071,344925,344077,342926,344660,345724,346193,346855,348258,351371,353560,355219,356587,357869,358983,360037,360972,361616,361801,361721,361575,361240,360580,359452,358421,357097,355456,353581,351549,349612,347788,346120,344628,343261,342426,341932,341667,341535,341514
548,"Vanuatu",90,"VUT","VAN","Oceania","Oceania","Developing regions","","Least developed countries","","East Asia and Pacific","East Asia and Pacific","Asia","Developing countries","Least developed countries","","Western Pacific","Lower middle income","East Asia and Pacific","Middle income","Low and middle income","Oceania","","Less developed regions","Least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Oceania","Melanesia","",1,950,975,1015,1059,1100,1139,1168,1193,1217,1243,1275,1313,1355,1398,1432,1454,1467,1470,1471,1479,1506,1538,1586,1646,1707,1765,1820,1871,1919,1964,2006,2050,2089,2128,2161,2193,2219,2242,2268,2303,2351,2411,2485,2562,2631,2688,2745,2790,2823,2847,2864,2847,2821,2807,2824,2890,3027,3211,3407,3561,3642,3612,3509,3375,3263,3215,3258,3365,3505,3635,3726,3761,3759,3735,3711,3704,3723,3757,3800,3844,3884,3915,3941,3964,3984,4006,4027,4048,4066,4085,4102,4119,4136,4151,4164,4176,4187,4196,4204,4211,4214,3324,3416,3522,3639,3770,3908,4082,4216,4325,4434,4567,4726,4882,5032,5164,5264,5395,5471,5516,5568,5666,5770,5901,6059,6234,6418,6638,6841,7028,7208,7388,7604,7798,7973,8139,8306,8479,8634,8786,8947,9119,9245,9418,9614,9800,9956,10202,10398,10557,10708,10872,11040,11149,11226,11331,11489,11477,11696,12062,12435,12728,13293,13538,13558,13529,13572,13365,13383,13568,13784,13935,14207,14371,14448,14506,14599,14660,14748,14862,14980,15086,15211,15326,15430,15530,15630,15740,15839,15931,16014,16094,16177,16252,16323,16385,16442,16503,16556,16600,16637,16668
554,"New Zealand",187,"NZL","NZD","Developed regions","Developed regions","Developed regions","","","","Industrialized countries","Industrialized countries","","","","","Western Pacific","High income: OECD","","High income","","Oceania","","More developed regions","More developed regions","","","","","","","","","","","","","","Oceania","Australia and New Zealand","",1,25309,23540,22553,22278,22653,23601,25119,26816,28477,29868,30771,30969,30611,29883,29087,28468,28225,28108,28162,28411,28848,29451,30276,31015,31252,30721,29494,27537,25313,23448,22386,22243,22884,24044,25314,26379,27139,27705,28105,28402,28646,28668,28625,28492,28232,27846,27446,26940,26443,26106,26026,26149,26501,27052,27747,28519,29524,30601,31580,32248,32466,32192,31478,30516,29580,28877,28464,28279,28293,28433,28639,28959,29351,29755,30082,30269,30309,30202,29996,29773,29598,29540,29524,29536,29552,29551,29582,29599,29604,29609,29620,29693,29763,29821,29856,29861,29877,29858,29809,29740,29659,87691,92714,94364,95438,97006,99090,98630,100727,104109,107527,110312,115103,117824,118900,119266,119474,118178,117318,116896,116757,116850,116790,117565,118614,118974,117930,118906,116652,112170,107391,103833,98642,96026,95500,95859,96327,99073,101107,102633,104286,106619,110040,112441,114165,115309,115849,115264,114479,113587,112729,111974,109934,109140,109234,109825,110579,111883,113793,115979,117970,119458,122880,123982,123415,122287,121528,120057,119014,118447,118068,117622,116878,116778,117058,117451,117785,119146,119766,119857,119774,119786,119793,119787,119798,119751,119600,119531,119467,119377,119272,119168,119311,119410,119479,119520,119534,119898,120056,120051,119941,119773
558,"Nicaragua",126,"NIC","NIC","Latin America and the Caribbean","Latin America and the Caribbean","Developing regions","","","Latin America","Latin America and the Caribbean","Latin America and the Caribbean","","Developing countries","","","Americas","Lower middle income","Latin America and the Caribbean","Middle income","Low and middle income","Latin America and the Caribbean","","Less developed regions","Excluding least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Americas","Latin America and the Caribbean","Central America",1,21373,27910,32549,35765,37856,38974,38853,38437,37835,37212,36789,36789,37216,38023,39106,40357,41713,43249,44934,46718,48551,50341,52163,53966,55703,57339,58726,60011,61233,62469,63767,65282,66852,68323,69481,70184,70313,70023,69475,68905,68489,68178,68023,67943,67813,67544,67156,66659,66075,65436,64771,64082,63354,62687,62206,61987,62052,62377,62769,62969,62792,62082,61007,59748,58578,57689,57142,56870,56745,56586,56256,55667,54921,54090,53282,52573,51981,51479,51042,50627,50202,49765,49322,48874,48427,47985,47582,47176,46772,46366,45957,45582,45207,44823,44425,44015,43638,43244,42841,42441,42050,80866,81515,88698,96827,104531,112101,125032,132476,136654,139611,142866,144059,145596,147710,150010,152301,154260,157171,160811,165088,169970,176820,183157,189227,195380,202013,210328,217325,223445,229225,235151,241191,247103,252775,257821,262035,266837,269735,271185,271997,272825,272279,271995,271893,271557,270622,269213,267633,265809,263764,261505,259089,256560,254040,251800,250048,247854,246780,246466,246232,245605,246003,244941,242827,240462,238403,234929,232485,230800,229222,227279,225473,223312,220841,218338,215973,213285,210870,208685,206595,204511,202596,200702,198814,196958,195145,193493,191833,190174,188519,186860,185323,183808,182284,180727,179123,177610,176082,174540,172991,171420
562,"Niger",36,"NER","NIG","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","West Africa","Least developed countries","","West and Central Africa","Sub-Saharan Africa","Africa","Developing countries","Least developed countries","","Africa","Low income","Sub-Saharan Africa","Low income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Least developed countries","Excluding China","OIC","Africa","OIC Low income","","Countdown","West Africa","Africa","Western Africa","Non-fragile","Non-fragile","Non-fragile","","Africa","Western Africa","",1,63196,60756,59992,60545,62166,64657,67668,71034,74573,78087,81365,83556,85479,87189,88812,90481,91680,93020,94654,96785,99547,102504,106134,110225,114475,118646,121768,124942,128190,131567,135125,137856,140943,144413,148324,152727,156571,161077,166239,172039,178435,184123,190551,197682,205479,213888,221821,230543,239819,249374,259021,267533,276406,285705,295577,306168,316586,327884,340136,353414,367710,381872,397170,413298,429903,446755,463202,479981,497198,515035,533603,552512,572183,592426,612992,633696,653927,674378,695153,716416,738289,760487,783299,806613,830279,854161,877901,901870,925962,950068,974097,997765,1021357,1044861,1068287,1091639,1114904,1138112,1161120,1183755,1205894,222600,226325,225801,225069,226031,229251,232592,237768,244047,251070,259238,273227,283187,290509,297139,304951,315657,322953,328463,333988,341374,350904,359779,368760,378353,389422,406116,418591,428576,438368,450464,468210,481262,491941,502649,515866,533890,548400,561462,575469,593282,619729,641764,662003,683519,709727,746415,778244,807944,838329,872640,917451,955802,990919,1026346,1065594,1111415,1153960,1195742,1239747,1289515,1348198,1405262,1462744,1522085,1584499,1652611,1718366,1783316,1849463,1918908,1993197,2066853,2140933,2216293,2294092,2378074,2459383,2539583,2620696,2704684,2793249,2880791,2968394,3057044,3147959,3244458,3338811,3432088,3525532,3620532,3720836,3817594,3912111,4005865,4100355,4198330,4293214,4385913,4477184,4567986
566,"Nigeria",46,"NGA","NGR","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","West Africa","","","West and Central Africa","Sub-Saharan Africa","Africa","Developing countries","","","Africa","Lower middle income","Sub-Saharan Africa","Middle income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Excluding least developed countries","Excluding China","OIC","Africa","OIC Lower middle income","OIC Middle income","Countdown","West Africa","Africa","Western Africa","Non-fragile","Non-fragile","Non-fragile","USAID","Africa","Western Africa","",1,687975,690842,699524,712667,729235,748426,765660,784622,804839,825884,847338,864379,882237,900739,919873,939817,956601,974828,995794,1021224,1052231,1085712,1124668,1167823,1213388,1259787,1298847,1339047,1379316,1418558,1456126,1492175,1527174,1561225,1594703,1627964,1655798,1684407,1714403,1746594,1781629,1816439,1854898,1897107,1943026,1992452,2041815,2095132,2152123,2212414,2275498,2337693,2403281,2470675,2538036,2604071,2661404,2717818,2774814,2834830,2899460,2966723,3038956,3111644,3178804,3236347,3277196,3309658,3338912,3372343,3415390,3468814,3531719,3600842,3671192,3738825,3798525,3856050,3912407,3969304,4027990,4086126,4146019,4206519,4266206,4324014,4377231,4428978,4479293,4528440,4576625,4622461,4667602,4711825,4754869,4796549,4835808,4874070,4911505,4948355,4984794,2412850,2463759,2494781,2521283,2554570,2603340,2673848,2732712,2785589,2840278,2907466,3009872,3088407,3153799,3217614,3291572,3390369,3468335,3536829,3609641,3700680,3813089,3923687,4039116,4165316,4310915,4499479,4664274,4814443,4959875,5110549,5294983,5447984,5581234,5707358,5840020,5994388,6122078,6234418,6343922,6463320,6606228,6733023,6853781,6980086,7125674,7322868,7500800,7671698,7851015,8056620,8328801,8574282,8807523,9043452,9299526,9611334,9881383,10128109,10373142,10635673,10909073,11175862,11438926,11692958,11937619,12217151,12438920,12621596,12794805,12982820,13158782,13348489,13552905,13764778,13982583,14247425,14484100,14703053,14921930,15157150,15428438,15676087,15910578,16140554,16376331,16641808,16877601,17093603,17300808,17510320,17738362,17941582,18128071,18305780,18483432,18680568,18853582,19010416,19160095,19312026
